caption,video_id,sent_len
a kid kicking a soccer ball into a goal,Kqb-mmkEWqU_1_5.avi,9
a kid kicks a soccer ball into the goal,Kqb-mmkEWqU_1_5.avi,9
a kid kicks a soccer ball through the goal,Kqb-mmkEWqU_1_5.avi,9
the boy kicked the soccer ball,Kqb-mmkEWqU_1_5.avi,6
the boy scored a soccer goal,Kqb-mmkEWqU_1_5.avi,6
a hedgehog is eating,1RchFBCT9JU_43_53.avi,4
a hedgehog is eating food,1RchFBCT9JU_43_53.avi,5
a hedgehog is eating a trail of crumbs,1RchFBCT9JU_43_53.avi,8
a hedgehog is eating treats off a wooden floor,1RchFBCT9JU_43_53.avi,9
a hedgehog is eating,1RchFBCT9JU_43_53.avi,4
a hedgehog is eating something,1RchFBCT9JU_43_53.avi,5
a hedgehog is eating pieces of fruit,1RchFBCT9JU_43_53.avi,7
a hedgehog is eating food from the floor,1RchFBCT9JU_43_53.avi,8
an animal eats a piece of food,1RchFBCT9JU_43_53.avi,7
a hedgehog is eating,1RchFBCT9JU_43_53.avi,4
a animal is eating,1RchFBCT9JU_43_53.avi,4
a hedgehog is eating food off a table,1RchFBCT9JU_43_53.avi,8
the hedgehog ate the trail of food,1RchFBCT9JU_43_53.avi,7
the hedgehog is eating,1RchFBCT9JU_43_53.avi,4
a hedgehog eats some food,1RchFBCT9JU_43_53.avi,5
the hedgehog ate the trail of food,1RchFBCT9JU_43_53.avi,7
a person is writing,zCf8NWJ8kzA_47_52.avi,4
a person is writing,zCf8NWJ8kzA_47_52.avi,4
a person is writing,zCf8NWJ8kzA_47_52.avi,4
a person is writing with a pencil,zCf8NWJ8kzA_47_52.avi,7
a person is writing with pencil,zCf8NWJ8kzA_47_52.avi,6
a person is writing a letter,zCf8NWJ8kzA_47_52.avi,6
a person is writing on a paper,zCf8NWJ8kzA_47_52.avi,7
someone is writing,zCf8NWJ8kzA_47_52.avi,3
someone is writing with a pencil,zCf8NWJ8kzA_47_52.avi,6
a person is writing on paper,zCf8NWJ8kzA_47_52.avi,6
the person is writing on paper,zCf8NWJ8kzA_47_52.avi,6
someone is writing on paper with a pencil,zCf8NWJ8kzA_47_52.avi,8
a person writes something down,zCf8NWJ8kzA_47_52.avi,5
cows are doing a synchronized dance,FavUpD_IjVY_22_26.avi,6
a bunch of cows dance in a field,FavUpD_IjVY_22_26.avi,8
a group of cows are bopping their heads,FavUpD_IjVY_22_26.avi,8
a group of cows are dancing,FavUpD_IjVY_22_26.avi,6
a herd of cattle dance in a pasture,FavUpD_IjVY_22_26.avi,8
a herd of electronic cows are dancing,FavUpD_IjVY_22_26.avi,7
cattle are dancing,FavUpD_IjVY_22_26.avi,3
cows are bouncing up and down,FavUpD_IjVY_22_26.avi,6
cows are dancing in a pasture,FavUpD_IjVY_22_26.avi,6
cows are dancing on the grass field,FavUpD_IjVY_22_26.avi,7
cows are dancing,FavUpD_IjVY_22_26.avi,3
cows are dancing,FavUpD_IjVY_22_26.avi,3
cows are moving their heads up and down,FavUpD_IjVY_22_26.avi,8
cows in a field are bopping their heads,FavUpD_IjVY_22_26.avi,8
many cows bob their heads,FavUpD_IjVY_22_26.avi,5
several black cows are dancing in a field,FavUpD_IjVY_22_26.avi,8
the black sheet rocked to the music,FavUpD_IjVY_22_26.avi,7
the cows are dancing,FavUpD_IjVY_22_26.avi,4
a goose attacks a man,ao-9B8IV9_E_87_95.avi,5
a man is attacked by a bird,ao-9B8IV9_E_87_95.avi,7
a duck is biting a man,ao-9B8IV9_E_87_95.avi,6
a man is attacked by a goose,ao-9B8IV9_E_87_95.avi,7
a swan is chasing a man,ao-9B8IV9_E_87_95.avi,6
a goose is chasing a man,ao-9B8IV9_E_87_95.avi,6
the gose chased the man in the yard,ao-9B8IV9_E_87_95.avi,8
the goose attacked the man,ao-9B8IV9_E_87_95.avi,5
a bird chases a man,ao-9B8IV9_E_87_95.avi,5
a swan attacks a man,ao-9B8IV9_E_87_95.avi,5
a goose is chasing a man,ao-9B8IV9_E_87_95.avi,6
the goose chased the man,ao-9B8IV9_E_87_95.avi,5
a person is cooking food,-wa0umYJVGg_23_41.avi,5
a woman cooks some meat in a pot,-wa0umYJVGg_23_41.avi,8
a woman is browning pork in a pan,-wa0umYJVGg_23_41.avi,8
a woman is cooking meat in a pan,-wa0umYJVGg_23_41.avi,8
a woman is cooking meat in a pot,-wa0umYJVGg_23_41.avi,8
a woman is cooking meat inside a pot,-wa0umYJVGg_23_41.avi,8
a woman is cooking meat,-wa0umYJVGg_23_41.avi,5
a woman is cooking meat,-wa0umYJVGg_23_41.avi,5
a woman is frying pork in a saucepan,-wa0umYJVGg_23_41.avi,8
a woman is putting meat in a pan,-wa0umYJVGg_23_41.avi,8
a woman puts slabs of meat in a pan,-wa0umYJVGg_23_41.avi,9
someone is cooking meat,-wa0umYJVGg_23_41.avi,4
the woman is cooking pork,-wa0umYJVGg_23_41.avi,5
a small girl is walking,Gm1WnWVXYzQ_0_9.avi,5
a girl is walking,Gm1WnWVXYzQ_0_9.avi,4
a girl is walking down a road,Gm1WnWVXYzQ_0_9.avi,7
a little girl is walking down the street,Gm1WnWVXYzQ_0_9.avi,8
a girl is walking,Gm1WnWVXYzQ_0_9.avi,4
the little girl is walking when a car stopped,Gm1WnWVXYzQ_0_9.avi,9
someone is holding and petting a baby tiger,idRc_KkInds_0_6.avi,8
a person is holding a baby tiger,idRc_KkInds_0_6.avi,7
a man is holding a baby tiger,idRc_KkInds_0_6.avi,7
someone is petting a tiger cub,idRc_KkInds_0_6.avi,6
a woman is petting a tiger cub,idRc_KkInds_0_6.avi,7
someone is holding a baby tiger,idRc_KkInds_0_6.avi,6
a man is stroking a tiger cub,idRc_KkInds_0_6.avi,7
a woman is holding a baby tiger,idRc_KkInds_0_6.avi,7
a tiger cub is making a sound,idRc_KkInds_0_6.avi,7
someone is holding a tiger cub,idRc_KkInds_0_6.avi,6
a baby tiger is being held,idRc_KkInds_0_6.avi,6
a person is holding a baby tiger,idRc_KkInds_0_6.avi,7
the baby tiger was sleepy,idRc_KkInds_0_6.avi,5
the person is holding a baby tiger,idRc_KkInds_0_6.avi,7
a person plays with a tiger,idRc_KkInds_0_6.avi,6
the baby tiger tried to open his sleepy eyes,idRc_KkInds_0_6.avi,9
a person is dicing an onion,X6uJyuD_Zso_3_17.avi,6
a person is dicing an onion,X6uJyuD_Zso_3_17.avi,6
a man is chopping an onion,X6uJyuD_Zso_3_17.avi,6
a man is chopping an onion,X6uJyuD_Zso_3_17.avi,6
a onion is being chopped,X6uJyuD_Zso_3_17.avi,5
a an is slicing an onion,X6uJyuD_Zso_3_17.avi,6
a person is dicing an onion,X6uJyuD_Zso_3_17.avi,6
a man cuts and dices an onion,X6uJyuD_Zso_3_17.avi,7
a man is dicing an onion,X6uJyuD_Zso_3_17.avi,6
a man cuts an onion,X6uJyuD_Zso_3_17.avi,5
someone sliced an onion,X6uJyuD_Zso_3_17.avi,4
an incividual cuts up an onion,X6uJyuD_Zso_3_17.avi,6
the cook is dicing an onion,X6uJyuD_Zso_3_17.avi,6
an onion is being cut and chopped,X6uJyuD_Zso_3_17.avi,7
a man sliced an onion,X6uJyuD_Zso_3_17.avi,5
a man is punching and kicking a dummy,xxHx6s_DbUo_202_207.avi,8
a man is kicking and punching a target,xxHx6s_DbUo_202_207.avi,8
a man using a punching bag,xxHx6s_DbUo_202_207.avi,6
a man is practicing boxing,xxHx6s_DbUo_202_207.avi,5
a man is punching something,xxHx6s_DbUo_202_207.avi,5
a man is punching a post,xxHx6s_DbUo_202_207.avi,6
someone is punching something,xxHx6s_DbUo_202_207.avi,4
a man is punching and kicking,xxHx6s_DbUo_202_207.avi,6
the man boxed at the dummy pole,xxHx6s_DbUo_202_207.avi,7
the man is practicing boxing,xxHx6s_DbUo_202_207.avi,5
a martial artist practices with a dummy,xxHx6s_DbUo_202_207.avi,7
the man boxed at the totem pole,xxHx6s_DbUo_202_207.avi,7
a woman is grating,6t0BpjwYKco_179_183.avi,4
a woman is grating cheese into a simmering pot,6t0BpjwYKco_179_183.avi,9
a woman is scraping an apple to sauce,6t0BpjwYKco_179_183.avi,8
a woman is grating ingedients into a stew,6t0BpjwYKco_179_183.avi,8
a woman grates cheese into a pot,6t0BpjwYKco_179_183.avi,7
a woman is grating onion,6t0BpjwYKco_179_183.avi,5
a woman is grating cheese into a dish,6t0BpjwYKco_179_183.avi,8
a woman is grating cheese into a pan,6t0BpjwYKco_179_183.avi,8
a woman is grating cheese into a pot,6t0BpjwYKco_179_183.avi,8
the lady grated onion into the pan,6t0BpjwYKco_179_183.avi,7
the woman is grating an onion,6t0BpjwYKco_179_183.avi,6
a person scrapes food into a mixture,6t0BpjwYKco_179_183.avi,7
a woman grates onions,6t0BpjwYKco_179_183.avi,4
the lady grated onion into the pan,6t0BpjwYKco_179_183.avi,7
a man plays the guitar and sings onstage,81fABEiwcIM_31_45.avi,8
a man plays a guitar,81fABEiwcIM_31_45.avi,5
a guy is playing guitar,81fABEiwcIM_31_45.avi,5
a man is both singing and playing the guitar,81fABEiwcIM_31_45.avi,9
a man is playing a guitar and singing,81fABEiwcIM_31_45.avi,8
a man is playing guitar and singing,81fABEiwcIM_31_45.avi,7
a man is playing the guitar and singing,81fABEiwcIM_31_45.avi,8
a man is playing the guitar and singing,81fABEiwcIM_31_45.avi,8
a man is singing and playing a guitar,81fABEiwcIM_31_45.avi,8
a man is singing and playing guitar,81fABEiwcIM_31_45.avi,7
a man is singing and playing the guitar,81fABEiwcIM_31_45.avi,8
a man is singing and playing the guitar,81fABEiwcIM_31_45.avi,8
a man is singing while playing guitar,81fABEiwcIM_31_45.avi,7
a man plays the guitar and sings,81fABEiwcIM_31_45.avi,7
a man sings and plays an acoustic guitar,81fABEiwcIM_31_45.avi,8
a man sings with a guitar,81fABEiwcIM_31_45.avi,6
the man sang and played his guitar,81fABEiwcIM_31_45.avi,7
the man sang and played his guitar,81fABEiwcIM_31_45.avi,7
the man is singing and playing the guitar,81fABEiwcIM_31_45.avi,8
a group of people create a human pyramid,kBMsuhDvg88_45_64.avi,8
school students are forming a body pyramid,kBMsuhDvg88_45_64.avi,7
peoples are climbing over others,kBMsuhDvg88_45_64.avi,5
some people are making a human pyramid,kBMsuhDvg88_45_64.avi,7
people are forming a human pyramid,kBMsuhDvg88_45_64.avi,6
a group of people make a human pyramid,kBMsuhDvg88_45_64.avi,8
people are forming a human pyramid,kBMsuhDvg88_45_64.avi,6
people are building a human pyramid,kBMsuhDvg88_45_64.avi,6
several people are making a human pyramid,kBMsuhDvg88_45_64.avi,7
the people are making a human pyramid,kBMsuhDvg88_45_64.avi,7
eleven people are forming a human pyramid,kBMsuhDvg88_45_64.avi,7
some people form a human pyramid,kBMsuhDvg88_45_64.avi,6
the kids made a human pyramid,kBMsuhDvg88_45_64.avi,6
two women in two-piece bathing suits are wrestling,s-dSFyz_5Ww_31_41.avi,8
two women are wrestling,s-dSFyz_5Ww_31_41.avi,4
two women are wrestling,s-dSFyz_5Ww_31_41.avi,4
two women are fighting,s-dSFyz_5Ww_31_41.avi,4
two women are wrestling,s-dSFyz_5Ww_31_41.avi,4
two women are wrestling each other,s-dSFyz_5Ww_31_41.avi,6
two women are wrestling,s-dSFyz_5Ww_31_41.avi,4
two women are wrestling,s-dSFyz_5Ww_31_41.avi,4
two girls are wrestling,s-dSFyz_5Ww_31_41.avi,4
two women are wrestling on the floor,s-dSFyz_5Ww_31_41.avi,7
the ladies wrestled on the mat,s-dSFyz_5Ww_31_41.avi,6
the women are wrestling,s-dSFyz_5Ww_31_41.avi,4
two women wrestle,s-dSFyz_5Ww_31_41.avi,3
the ladies wrestled on the ground,s-dSFyz_5Ww_31_41.avi,6
a man is doing a weight exercise,w9mqbwOIkVg_6_12.avi,7
a man is doing exercise,w9mqbwOIkVg_6_12.avi,5
a man is doing exercises,w9mqbwOIkVg_6_12.avi,5
a man is exercising with small weights,w9mqbwOIkVg_6_12.avi,7
a man is exercising,w9mqbwOIkVg_6_12.avi,4
a man is lifting dumbbells,w9mqbwOIkVg_6_12.avi,5
a man is lifting dumbbells,w9mqbwOIkVg_6_12.avi,5
a man is lifting weights,w9mqbwOIkVg_6_12.avi,5
a man is lifting weights,w9mqbwOIkVg_6_12.avi,5
a man is lifting weights,w9mqbwOIkVg_6_12.avi,5
a man is rapidly lifting small weights,w9mqbwOIkVg_6_12.avi,7
a man is using hand weights,w9mqbwOIkVg_6_12.avi,6
a man lifts hand weights,w9mqbwOIkVg_6_12.avi,5
a man lifts weights,w9mqbwOIkVg_6_12.avi,4
the man is lifting weights,w9mqbwOIkVg_6_12.avi,5
the man lifted barbells in each of his hands,w9mqbwOIkVg_6_12.avi,9
the man lifted small barbells in his hands,w9mqbwOIkVg_6_12.avi,8
a woman is quickly climbing up a steep cliff,8e0yXMa708Y_24_33.avi,9
a man climbs a cliff without gear,8e0yXMa708Y_24_33.avi,7
a man is climbing a sheer stone bluff,8e0yXMa708Y_24_33.avi,8
a man is climbing a rock,8e0yXMa708Y_24_33.avi,6
a woman is climbing a cliff,8e0yXMa708Y_24_33.avi,6
someone is climbing a rock wall,8e0yXMa708Y_24_33.avi,6
a woman is climbing a hill,8e0yXMa708Y_24_33.avi,6
a woman is climbing a cliff,8e0yXMa708Y_24_33.avi,6
a person quickly climbs a steep cliff,8e0yXMa708Y_24_33.avi,7
a woman is climbing a rock face,8e0yXMa708Y_24_33.avi,7
a girl is climbing a rock,8e0yXMa708Y_24_33.avi,6
a woman is scaling a mountain side,8e0yXMa708Y_24_33.avi,7
the lady climed the mountain quickly,8e0yXMa708Y_24_33.avi,6
a woman climbs a rocky mountain,8e0yXMa708Y_24_33.avi,6
the man is climbing the mountain bare-handed,8e0yXMa708Y_24_33.avi,7
a person climbs a mountain,8e0yXMa708Y_24_33.avi,5
a rock climber scales up a vertical cliff,8e0yXMa708Y_24_33.avi,8
a woman climbs a rockface,8e0yXMa708Y_24_33.avi,5
the lady climbed up the rock wall,8e0yXMa708Y_24_33.avi,7
the lady is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
a woman partially peels an eggplant,6t0BpjwYKco_46_53.avi,6
a person is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
a person is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
a chef is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
a woman is peeling a egg plant,6t0BpjwYKco_46_53.avi,7
a man is scraping an egg plant,6t0BpjwYKco_46_53.avi,7
a person is peeling eggplant with a vegetable peeler,6t0BpjwYKco_46_53.avi,9
a person is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
a woman peels a vegetable,6t0BpjwYKco_46_53.avi,5
a woman is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
someone is peeling fruit,6t0BpjwYKco_46_53.avi,4
a person is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
the lady peeled the eggplant,6t0BpjwYKco_46_53.avi,5
the woman is peeling an eggplant,6t0BpjwYKco_46_53.avi,6
a woman grates vegetables,6t0BpjwYKco_46_53.avi,4
the lady peeled the eggplant,6t0BpjwYKco_46_53.avi,5
a basketball player makes a shot while falling,MJoxGpEswOI_9_16.avi,8
a player is making a basket shot,MJoxGpEswOI_9_16.avi,7
boys are playing basketball,MJoxGpEswOI_9_16.avi,4
men are playing basketball,MJoxGpEswOI_9_16.avi,4
some sportsmen are playing a match of basketball,MJoxGpEswOI_9_16.avi,8
the basketball player made a basket lying down,MJoxGpEswOI_9_16.avi,8
a person takes chicken wings out of an oven,Je3V7U5Ctj4_760_765.avi,9
a man is roasting chicken,Je3V7U5Ctj4_760_765.avi,5
a man is taking chicken from a oven,Je3V7U5Ctj4_760_765.avi,8
a man is baking chicken,Je3V7U5Ctj4_760_765.avi,5
a man is taking chicken out of an oven,Je3V7U5Ctj4_760_765.avi,9
a man is pulling wings out of the oven,Je3V7U5Ctj4_760_765.avi,9
the man checked the cooking chicken,Je3V7U5Ctj4_760_765.avi,6
the man is cooking chicken in the oven,Je3V7U5Ctj4_760_765.avi,8
food is taken out of the stove,Je3V7U5Ctj4_760_765.avi,7
a man takes some chicken out of the oven,Je3V7U5Ctj4_760_765.avi,9
the man checked the cooking chicken,Je3V7U5Ctj4_760_765.avi,6
a motorcyclist is doing donuts with his motorcycle,AjZ-R3LFMzo_24_38.avi,8
a man is riding on his bike,AjZ-R3LFMzo_24_38.avi,7
someone is doing figure eights on a motorcycle,AjZ-R3LFMzo_24_38.avi,8
a man is performing stunts with his motor bike,AjZ-R3LFMzo_24_38.avi,9
a person is performing stunts with a motorbike,AjZ-R3LFMzo_24_38.avi,8
a man performs a stunt on his motorcycle,AjZ-R3LFMzo_24_38.avi,8
a man is doing donuts on his motorcycle,AjZ-R3LFMzo_24_38.avi,8
a man riding a bike is performing stunts,AjZ-R3LFMzo_24_38.avi,8
a person practicing a stunt on a street bike,AjZ-R3LFMzo_24_38.avi,9
the motorcyle rider is going in circles,AjZ-R3LFMzo_24_38.avi,7
a man is doing stunts on a motorcycle,AjZ-R3LFMzo_24_38.avi,8
the daredevil did circles on the motorcycle,AjZ-R3LFMzo_24_38.avi,7
a polar bear pup looks into the mirror,Td29-SApubM_48_57.avi,8
a baby polar bear is looking in a mirror,Td29-SApubM_48_57.avi,9
a baby polar bear sees himself in a mirror,Td29-SApubM_48_57.avi,9
a baby polar bear stares at his mirror self,Td29-SApubM_48_57.avi,9
a bear sees itself in the mirror,Td29-SApubM_48_57.avi,7
a polar bear cub watches itself in a mirror,Td29-SApubM_48_57.avi,9
a polar bear is looking in a mirror,Td29-SApubM_48_57.avi,8
a puppy is looking in a mirror,Td29-SApubM_48_57.avi,7
the cub is looking at himself in the mirror,Td29-SApubM_48_57.avi,9
the puppy looked at himself in the mirror,Td29-SApubM_48_57.avi,8
the puppy looked at himself in the mirror,Td29-SApubM_48_57.avi,8
a woman grates a carrot,6t0BpjwYKco_80_84.avi,5
a woman is grating a carrot into a bowl,6t0BpjwYKco_80_84.avi,9
a woman is shredding a carrot,6t0BpjwYKco_80_84.avi,6
a woman is grating a sweet potato,6t0BpjwYKco_80_84.avi,7
a woman is grating a carrot,6t0BpjwYKco_80_84.avi,6
a woman is scraping a carrot,6t0BpjwYKco_80_84.avi,6
a woman is grating a carrot,6t0BpjwYKco_80_84.avi,6
a woman is grating an orange food,6t0BpjwYKco_80_84.avi,7
a woman grates a carrot,6t0BpjwYKco_80_84.avi,5
a woman is grating carrots,6t0BpjwYKco_80_84.avi,5
someone is greating a carrot,6t0BpjwYKco_80_84.avi,5
a woman is grating carrots,6t0BpjwYKco_80_84.avi,5
the lady grated carrot into the bowl,6t0BpjwYKco_80_84.avi,7
the woman is grating a carrot,6t0BpjwYKco_80_84.avi,6
a woman is grating a carrot,6t0BpjwYKco_80_84.avi,6
a woman grates a carrot,6t0BpjwYKco_80_84.avi,5
the lady grated a carrot,6t0BpjwYKco_80_84.avi,5
a man is pouring fluid into a car,PCXHuseKwDc_17_20.avi,8
a man is putting a liquid into a car,PCXHuseKwDc_17_20.avi,9
a man is adding anti-freeze to his car's radiator,PCXHuseKwDc_17_20.avi,9
a man is putting antifreeze in a car,PCXHuseKwDc_17_20.avi,8
a man is adding oil to car,PCXHuseKwDc_17_20.avi,7
a man is putting coolant into his car,PCXHuseKwDc_17_20.avi,8
a man is pouring fluid into an engine,PCXHuseKwDc_17_20.avi,8
a man pours antifreeze into a radiator,PCXHuseKwDc_17_20.avi,7
a man is putting coolant into a car,PCXHuseKwDc_17_20.avi,8
a guy is pouring antifreeze into his radiator,PCXHuseKwDc_17_20.avi,8
a man is pouring antifreeze into his car,PCXHuseKwDc_17_20.avi,8
the man is pouring antifreeze in the car,PCXHuseKwDc_17_20.avi,8
a man adds engine fluid to his car,PCXHuseKwDc_17_20.avi,8
a man is putting anti-freeze into a car,PCXHuseKwDc_17_20.avi,8
the man poured antifreeze into his radiator,PCXHuseKwDc_17_20.avi,7
a woman practicing a volleyball,bmxIurBrW5s_51_70.avi,5
a woman hits volleyballs at the beach,bmxIurBrW5s_51_70.avi,7
a woman is hitting a volleyball on the beach,bmxIurBrW5s_51_70.avi,9
a woman is hitting volleyballs over a net,bmxIurBrW5s_51_70.avi,8
a woman is hitting volleyballs provided by another woman,bmxIurBrW5s_51_70.avi,9
a woman is hitting volleyballs,bmxIurBrW5s_51_70.avi,5
a woman is practicing volley ball,bmxIurBrW5s_51_70.avi,6
a woman is practicing volleyball serves on the beach,bmxIurBrW5s_51_70.avi,9
a woman is smashing a ball in a practice,bmxIurBrW5s_51_70.avi,9
a woman serving volleyballs over a net,bmxIurBrW5s_51_70.avi,7
the girl hit volleyballs over the net,bmxIurBrW5s_51_70.avi,7
the women are playing beach volleyball,bmxIurBrW5s_51_70.avi,6
woman hitting volleyballs,bmxIurBrW5s_51_70.avi,3
a man getting face painted by a woman artist,1Dty_eGY9Ec_123_133.avi,9
a girl applied eye makeup to a guy,1Dty_eGY9Ec_123_133.avi,8
a lady decorates a man's face,1Dty_eGY9Ec_123_133.avi,6
a woman applies joker makeup to a man's face,1Dty_eGY9Ec_123_133.avi,9
a woman is applying cosmetics to a man,1Dty_eGY9Ec_123_133.avi,8
a woman is applying makeup around a man's eye,1Dty_eGY9Ec_123_133.avi,9
a woman is applying makeup to a mans face,1Dty_eGY9Ec_123_133.avi,9
a woman is painting a man's face,1Dty_eGY9Ec_123_133.avi,7
a woman is painting the face of a man,1Dty_eGY9Ec_123_133.avi,9
a woman is putting makeup on a man,1Dty_eGY9Ec_123_133.avi,8
a woman paints a man's face,1Dty_eGY9Ec_123_133.avi,6
the girl applied face makeup to a man,1Dty_eGY9Ec_123_133.avi,8
the woman is putting makeup on the man,1Dty_eGY9Ec_123_133.avi,8
a woman puts ingredients on beef,ACOmKiJDkA4_75_81.avi,6
a woman adds ingredients to beef,ACOmKiJDkA4_75_81.avi,6
a woman is adding spices on a meat,ACOmKiJDkA4_75_81.avi,8
a woman seasons some meat,ACOmKiJDkA4_75_81.avi,5
a woman is putting several ingredients into a bowl,ACOmKiJDkA4_75_81.avi,9
woman is adding sugar to meat,ACOmKiJDkA4_75_81.avi,6
a woman seasons a hunk of meat,ACOmKiJDkA4_75_81.avi,7
a woman is seasoning some meat,ACOmKiJDkA4_75_81.avi,6
a woman is mixing ingrediants,ACOmKiJDkA4_75_81.avi,5
a woman is adding several ingredients to a bowl,ACOmKiJDkA4_75_81.avi,9
the woman is seasoning the meat,ACOmKiJDkA4_75_81.avi,6
a woman seasons some meat,ACOmKiJDkA4_75_81.avi,5
a kitten is walking,CL49s8bO6Fg_1_11.avi,4
a kitten is walking,CL49s8bO6Fg_1_11.avi,4
a cat is walking,CL49s8bO6Fg_1_11.avi,4
a kitten is sniffing some flowers and a toy,CL49s8bO6Fg_1_11.avi,9
a kitten is meowing,CL49s8bO6Fg_1_11.avi,4
a kitten is meowing,CL49s8bO6Fg_1_11.avi,4
a kitten is exploring,CL49s8bO6Fg_1_11.avi,4
a kitten is walking around,CL49s8bO6Fg_1_11.avi,5
a kitten is walking around,CL49s8bO6Fg_1_11.avi,5
the kitten explored his area,CL49s8bO6Fg_1_11.avi,5
the kitten is standing,CL49s8bO6Fg_1_11.avi,4
a cat checks out a toy pumpkin,CL49s8bO6Fg_1_11.avi,7
the kitten tried to get down from the couch,CL49s8bO6Fg_1_11.avi,9
a person is mixing ingredients in a bowl,UXs3eq68ZjE_235_240.avi,8
a person is mixing a bowl,UXs3eq68ZjE_235_240.avi,6
a person is stirring a souse,UXs3eq68ZjE_235_240.avi,6
